"month_id","year","month","month_date","time_index","age_group","sex","diagnosis_group","care_setting","n_events","n_patients","n_deaths_in_hospital","bed_days","population","days_in_month","suppression_flag","coding_system","data_status","synthetic_seed","notes"
"2013-01",2013,1,2013-01-01,1,"55-59","Female","ischemic_stroke","inpatient",603,542,24,3274,285411.786747801,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"55-59","Female","hemorrhagic_stroke","inpatient",370,333,21,1907,285411.786747801,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"55-59","Male","AMI","inpatient",904,810,39,4491,263704.681119885,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"55-59","Male","ischemic_stroke","inpatient",1754,1699,73,11232,263704.681119885,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"55-59","Male","hemorrhagic_stroke","inpatient",528,478,24,2454,263704.681119885,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"60-64","Female","AMI","inpatient",751,737,31,4197,248283.364584033,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"60-64","Female","ischemic_stroke","inpatient",802,750,37,5681,248283.364584033,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"60-64","Female","hemorrhagic_stroke","inpatient",445,410,23,2242,248283.364584033,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"60-64","Male","AMI","inpatient",1456,1435,52,10971,228618.778591521,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"60-64","Male","ischemic_stroke","inpatient",1511,1482,71,7643,228618.778591521,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"60-64","Male","hemorrhagic_stroke","inpatient",457,435,13,1501,228618.778591521,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"65-69","Female","AMI","inpatient",1325,1305,67,8430,184436.329445013,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"65-69","Female","ischemic_stroke","inpatient",1705,1588,64,12969,184436.329445013,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"65-69","Female","hemorrhagic_stroke","inpatient",279,257,10,2012,184436.329445013,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"65-69","Male","AMI","inpatient",1457,1306,61,8296,170083.26779426,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"65-69","Male","ischemic_stroke","inpatient",1721,1620,76,8992,170083.26779426,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"65-69","Male","hemorrhagic_stroke","inpatient",320,310,19,2484,170083.26779426,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"70-74","Female","AMI","inpatient",948,843,49,7034,127428.919693909,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"70-74","Female","ischemic_stroke","inpatient",1389,1279,46,9747,127428.919693909,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"70-74","Female","hemorrhagic_stroke","inpatient",350,309,19,2549,127428.919693909,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"70-74","Male","AMI","inpatient",1193,1034,41,7424,117358.854298427,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"70-74","Male","ischemic_stroke","inpatient",922,866,35,5142,117358.854298427,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"70-74","Male","hemorrhagic_stroke","inpatient",552,488,17,2249,117358.854298427,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"75-79","Female","AMI","inpatient",597,524,17,2940,92311.6576241485,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"75-79","Female","ischemic_stroke","inpatient",1995,1988,77,12556,92311.6576241485,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"75-79","Female","hemorrhagic_stroke","inpatient",256,247,12,1650,92311.6576241485,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"75-79","Male","AMI","inpatient",1486,1343,61,10038,85052.2904898874,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"75-79","Male","ischemic_stroke","inpatient",1421,1388,51,5412,85052.2904898874,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"75-79","Male","hemorrhagic_stroke","inpatient",326,314,20,1970,85052.2904898874,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"80-84","Female","AMI","inpatient",578,566,23,3017,61595.2834552855,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"80-84","Female","ischemic_stroke","inpatient",543,469,26,3791,61595.2834552855,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"80-84","Female","hemorrhagic_stroke","inpatient",429,379,16,1934,61595.2834552855,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"80-84","Male","AMI","inpatient",685,617,28,2770,57056.3345095753,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"80-84","Male","ischemic_stroke","inpatient",1007,859,37,5407,57056.3345095753,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"80-84","Male","hemorrhagic_stroke","inpatient",399,377,14,2267,57056.3345095753,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"85+","Female","AMI","inpatient",1064,1039,33,6222,56082.4208465792,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"85+","Female","ischemic_stroke","inpatient",1544,1422,67,8768,56082.4208465792,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"85+","Female","hemorrhagic_stroke","inpatient",417,377,11,2450,56082.4208465792,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"85+","Male","AMI","inpatient",1436,1317,66,9393,51867.6071278768,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"85+","Male","ischemic_stroke","inpatient",1783,1608,75,10102,51867.6071278768,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-01",2013,1,2013-01-01,1,"85+","Male","hemorrhagic_stroke","inpatient",430,411,20,2130,51867.6071278768,31,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"35-39","Female","AMI","inpatient",105,95,1,823,271039.103597411,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"35-39","Female","ischemic_stroke","inpatient",70,65,2,503,271039.103597411,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"35-39","Female","hemorrhagic_stroke","inpatient",57,51,3,241,271039.103597411,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"35-39","Male","AMI","inpatient",136,124,8,899,250000.597136828,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"35-39","Male","ischemic_stroke","inpatient",171,161,7,890,250000.597136828,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"35-39","Male","hemorrhagic_stroke","inpatient",92,90,4,727,250000.597136828,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"40-44","Female","AMI","inpatient",245,218,14,1970,276115.659964462,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"40-44","Female","ischemic_stroke","inpatient",331,291,11,1849,276115.659964462,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"40-44","Female","hemorrhagic_stroke","inpatient",102,88,3,601,276115.659964462,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"40-44","Male","AMI","inpatient",321,285,10,1986,254626.745154632,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"40-44","Male","ischemic_stroke","inpatient",261,225,10,1467,254626.745154632,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"40-44","Male","hemorrhagic_stroke","inpatient",145,144,7,1111,254626.745154632,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"45-49","Female","AMI","inpatient",288,270,10,1930,281167.780772757,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"45-49","Female","ischemic_stroke","inpatient",469,419,22,2148,281167.780772757,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"45-49","Female","hemorrhagic_stroke","inpatient",120,103,4,637,281167.780772757,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"45-49","Male","AMI","inpatient",430,375,13,2367,259210.068486787,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"45-49","Male","ischemic_stroke","inpatient",407,398,19,2045,259210.068486787,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"45-49","Male","hemorrhagic_stroke","inpatient",165,146,3,1272,259210.068486787,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"50-54","Female","AMI","inpatient",334,308,14,2007,290689.592571251,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"50-54","Female","ischemic_stroke","inpatient",519,486,20,2751,290689.592571251,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"50-54","Female","hemorrhagic_stroke","inpatient",130,123,4,730,290689.592571251,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"50-54","Male","AMI","inpatient",619,581,21,3813,269370.896790101,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"50-54","Male","ischemic_stroke","inpatient",593,523,23,2974,269370.896790101,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"50-54","Male","hemorrhagic_stroke","inpatient",109,106,5,588,269370.896790101,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"55-59","Female","AMI","inpatient",593,538,26,3092,285564.457051573,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"55-59","Female","ischemic_stroke","inpatient",401,346,13,2445,285564.457051573,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"55-59","Female","hemorrhagic_stroke","inpatient",186,178,3,1118,285564.457051573,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"55-59","Male","AMI","inpatient",778,764,26,5477,263782.199237658,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"55-59","Male","ischemic_stroke","inpatient",799,716,32,4271,263782.199237658,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"55-59","Male","hemorrhagic_stroke","inpatient",202,192,4,1216,263782.199237658,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"60-64","Female","AMI","inpatient",624,540,23,4873,248529.852965169,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"60-64","Female","ischemic_stroke","inpatient",1406,1214,55,8357,248529.852965169,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"60-64","Female","hemorrhagic_stroke","inpatient",344,317,9,2132,248529.852965169,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"60-64","Male","AMI","inpatient",713,657,40,3663,228781.801656046,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"60-64","Male","ischemic_stroke","inpatient",1111,950,40,5074,228781.801656046,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"60-64","Male","hemorrhagic_stroke","inpatient",239,226,6,2055,228781.801656046,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"65-69","Female","AMI","inpatient",586,513,21,3707,185035.276345622,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"65-69","Female","ischemic_stroke","inpatient",719,661,35,3962,185035.276345622,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"65-69","Female","hemorrhagic_stroke","inpatient",335,331,8,2277,185035.276345622,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"65-69","Male","AMI","inpatient",910,835,35,3530,170585.681710952,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"65-69","Male","ischemic_stroke","inpatient",1098,1040,49,4934,170585.681710952,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"65-69","Male","hemorrhagic_stroke","inpatient",528,475,21,3552,170585.681710952,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
"2013-02",2013,2,2013-02-01,2,"70-74","Female","AMI","inpatient",714,637,30,4449,127939.312994017,28,0,"PROVISIONAL_ICD9CM_ASSUMED","SYNTHETIC",20250308,"SYNTHETIC outcomes for pipeline testing only; not HA data"
